#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 1-강수, 음수인 경우 null값)  
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202608131200   749  337.1    3.2  343.7    4.2  327.5    2.6   28.6  -99.9    0.0    0.0    0.0    0.0   55.1  999.2 1002.0   18.7
202608131200   750  265.5    1.6  295.1    2.0  271.2    1.7   30.8  -99.9    0.0    0.0    0.0    0.0   51.8 1001.4 1004.0   19.8
202608131200   751  104.9    1.5  111.0    1.9   80.9    1.0   26.8  -99.9    0.0    0.0    0.0    0.0   68.8  -99.7  -99.9   20.6
202608131200   752  153.2    1.4  172.3    2.0  147.6    1.2   26.7  -99.9    0.0    0.0    0.0    0.0   70.1  -99.7  -99.9   20.8
202608131200   753   22.5    0.7    6.5    1.9   38.6    1.0   21.1  -99.9    0.0    0.0    0.0    0.0   87.8  -99.7  -99.9   19.0
202608131200   754  255.0    1.0  255.4    1.5  224.2    1.7   29.6  -99.9    0.0    0.0    0.0    0.0   59.0 1002.7 1003.9   20.8
202608131200   755  316.0    2.6  332.0    3.7  324.0    2.2   28.8  -99.9    0.0    0.0    0.0    0.0   54.9  982.9 1003.7   18.8
202608131200   756   38.3    1.6   20.6    2.4   40.9    2.2   28.6  -99.9    0.0    0.0    0.0    0.0   68.4 1002.7 1003.4   22.2
202608131200   757   46.7    1.0   45.0    1.4   46.0    1.9   28.2  -99.9    0.0    0.0    0.0    0.0   53.8  973.6 1003.4   18.0
202608131200   758   68.8    1.6   76.0    2.9   68.8    1.6   27.1  -99.9    0.0    0.0    0.0    0.0   59.9  966.7 1002.1   18.7
202608131200   759  245.8    1.3  239.6    2.1  251.7    2.1   26.8  -99.9    0.0    0.0    0.0    0.0   54.0  948.4 1000.7   16.7
202608131200   760  249.8    2.1  257.6    2.8  245.2    2.1   27.6  -99.9    0.0    0.0    0.0    0.0   59.7  971.6 1003.3   19.1
202608131200   761  106.0    0.9  238.5    1.9  349.8    1.6   29.7  -99.9    0.0    0.0    0.0    0.0   56.0 1001.9 1003.6   20.0
202608131200   762  183.9    1.1  191.5    1.4  212.3    1.1   29.2  -99.9    0.0    0.0    0.0    0.0   52.8  985.8 1002.0   18.6
202608131200   763  338.3    1.8  340.6    3.0  323.2    1.7   28.9  -99.9    0.0    0.0    0.0    0.0   57.2  999.9 1004.2   19.6
202608131200   764   84.8    3.4   34.1    3.8   47.4    2.1   27.8  -99.9    0.0    0.0    0.0    0.0   56.2  979.7 1003.2   18.3
202608131200   765   11.6    0.5  275.7    2.1  323.6    1.6   30.7  -99.9    0.0    0.0    0.0    0.0   51.9  992.4 1004.6   19.7
202608131200   766  164.0    1.6  183.8    2.1  100.3    1.7   31.0  -99.9    0.0    0.0    0.0    0.0   41.4  994.6 1003.3   16.4
202608131200   767  118.8    3.0  118.1    3.5  120.3    3.2   29.9  -99.9    0.0    0.0    0.0    0.0   58.8 1004.2 1004.6   21.0
202608131200   768  151.7    0.0  135.6    0.0  112.7    0.0   31.5  -99.9    0.0    0.0    0.0    0.0   42.2  992.5 1003.6   17.1
202608131200   769  293.1    2.2  290.5    3.0  288.8    1.6   29.4  -99.9    0.0    0.0    0.0    0.0   59.7 1003.8 1004.4   20.8
202608131200   770   82.9    0.7   31.0    2.5  357.4    2.0   29.3  -99.9    0.0    0.0    0.0    0.0   61.8  992.0 1003.0   21.2
202608131200   771  231.8    2.4  215.8    3.2  187.3    2.0   30.3  -99.9    0.0    0.0    0.0    0.0   52.3 1004.0 1004.4   19.5
202608131200   772  327.2    2.4  326.5    2.8  322.8    2.5   28.5  -99.9    0.0    0.0    0.0    0.0   64.6 1004.4 1004.6   21.2
202608131200   773  256.3    2.2  254.7    2.9  263.4    1.7  -99.2  -99.9    0.0    0.0    0.0    0.0   50.7  -99.2  -99.9  -99.9
202608131200   774  168.3    1.4  178.3    2.0  110.6    1.0   30.4  -99.9    0.0    0.0    0.0    0.0   48.2 1002.5 1003.7   18.2
202608131200   775  224.9    3.1  226.8    3.7  282.7    2.9   29.0  -99.9    0.0    0.0    0.0    0.0   56.2  999.1 1003.5   19.4
202608131200   776  200.6    2.6  209.5    3.0  225.8    2.6   28.1  -99.9    0.0    0.0    0.0    0.0   62.4 1000.7 1002.6   20.2
202608131200   777   96.0    1.4   93.2    1.8  125.0    1.3   30.0  -99.9    0.0    0.0    0.0    0.0   46.1  999.6 1003.7   17.2
202608131200   778   99.4    1.3   87.1    1.9  149.5    1.6  -99.2  -99.9    0.0    0.0    0.0    0.0   53.6  992.9  -99.9  -99.9
202608131200   779   36.3    3.7   33.1    5.4   45.3    2.9   29.4  -99.9    0.0    0.0    0.0    0.0   70.4  997.9 1002.2   23.5
202608131200   780  108.5    3.2   98.7    6.3   94.9    3.1   29.9  -99.9    0.0    0.0    0.0    0.0   72.8  999.7 1002.6   24.5
202608131200   781   53.6    4.7   53.0    6.5   55.6    4.3   29.9  -99.9    0.0    0.0    0.0    0.0   65.2  -99.7  -99.9   22.7
202608131200   782   64.0    1.5   64.1    2.5   83.3    1.7   22.4  -99.9    0.0    0.0    0.0    0.0   80.9  -99.7  -99.9   19.0
202608131200   783  279.1    0.9  263.7    2.1  304.4    1.3   30.6  -99.9    0.0    0.0    0.0    0.0   51.5  999.3 1002.7   19.5
202608131200   784   30.7    1.7   27.3    2.0   29.5    1.3   30.4  -99.9    0.0    0.0    0.0    0.0   60.0 1001.7 1004.2   21.8
202608131200   785   28.8    1.1   43.5    1.7  155.1    1.2   31.2  -99.9    0.0    0.0    0.0    0.0   49.4 1001.9 1003.4   19.4
202608131200   786   52.9    2.5   46.9    3.4   87.4    2.5   30.3  -99.9    0.0    0.0    0.0    0.0   54.1 1001.5 1003.8   20.0
202608131200   787  137.7    2.3  150.2    2.8  147.6    2.3   29.1  -99.9    0.0    0.0    0.0    0.0   62.4 1002.5 1003.9   21.2
202608131200   788  314.8    1.9  330.6    2.8  298.9    1.9   28.9  -99.9    0.0    0.0    0.0    0.0   55.9  993.6 1000.8   19.2
202608131200   789  213.8    2.9  194.0    3.5  215.7    1.7   30.4  -99.9    0.0    0.0    0.0    0.0   51.6 1003.5 1004.5   19.3
202608131200   790  122.6    2.0  152.8    2.6  127.0    1.7   29.2  -99.9    0.0    0.0    0.0    0.0   63.4  987.1 1002.1   21.5
202608131200   791  235.4    1.2  225.6    2.1  219.5    1.3   28.0  -99.9    0.0    0.0    0.0    0.0   58.0  956.2 1001.1   19.0
202608131200   792   95.3    4.0   79.8    5.2   90.5    3.1   28.5  -99.9    0.0    0.0    0.0    0.0   69.5  993.1 1003.0   22.4
202608131200   793  181.8    1.9  188.9    2.5  199.2    2.7   26.9  -99.9    1.0    1.0    1.0    1.0   86.5 1001.8 1002.1   24.5
202608131200   794  220.4    1.5  234.1    2.5  236.3    2.0   31.8  -99.9    0.0    0.0    0.0    0.0   39.8  993.6 1002.0   16.5
202608131200   795  328.1    3.4  268.7    4.3  299.8    2.3   29.8  -99.9    0.0    0.0    0.0    0.0   49.0  992.8 1002.4   18.0
202608131200   796   46.2    1.0    9.6    2.2   51.2    1.7   29.5  -99.9    0.0    0.0    0.0    0.0   59.9  999.8 1004.0   20.9
202608131200   797  115.7    1.1  103.6    2.1  110.4    1.1   33.8  -99.9    0.0    0.0    0.0    0.0   56.8 1000.3 1004.2   24.0
202608131200   798  315.4    5.2  309.7    5.7  314.2    4.9   27.7  -99.9    0.0    0.0    0.0    0.0   79.3  999.6 1002.2   23.8
202608131200   799  289.0    1.8  301.6    3.2  288.3    1.8   28.5  -99.9    0.0    0.0    0.0    0.0   71.0 1000.9 1003.1   22.7
202608131200   800  327.9    3.8  343.8    4.9  342.7    4.0   27.0  -99.9    0.0    0.0    0.0    0.0   74.5 1002.7 1003.4   22.1
202608131200   801  177.0    0.9  174.4    1.1  121.1    0.6   25.5  -99.9    0.0    0.0    0.5    0.5   84.4  979.0 1003.0   22.7
202608131200   802   87.9    2.1   91.5    2.5  162.2    1.1   26.0  -99.9    0.0    0.0    4.0    4.0   79.0  987.7 1003.7   22.1
202608131200   803  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202608131200   804   65.5    5.9   78.8    7.7   52.5    5.6   28.7  -99.9    0.0    0.0    0.0    0.0   68.1  997.9 1002.1   22.2
202608131200   805   10.9    1.6   15.3    2.6  358.6    2.8   27.4  -99.9    0.0    0.0    0.0    0.0   62.6  977.7 1002.9   19.6
202608131200   806  121.6    1.3  127.4    1.9  133.8    0.9   28.3  -99.9    0.0    0.0    0.0    0.0   60.7  999.2 1003.8   20.0
202608131200   807  234.2    2.5  228.0    3.4  290.0    2.0   29.7  -99.9    0.0    0.0    0.0    0.0   58.5  990.1 1002.8   20.7
202608131200   808   51.7    4.8   13.9    6.4   46.1    4.6   27.7  -99.9    0.0    0.0    0.5    0.5   81.1 1001.6 1002.9   24.2
202608131200   809   59.8    1.3   82.0    1.9   76.1    1.8   28.7  -99.9    0.0    0.0    0.0    0.0   59.9  979.4 1002.1   20.2
202608131200   810  347.3    1.0  208.3    1.3  318.3    1.3   28.8  -99.9    0.0    0.0    0.0    0.0   57.5  999.4 1003.8   19.6
202608131200   811   88.2    2.9   96.1    3.8   82.3    3.4   29.7  -99.9    0.0    0.0    0.0    0.0   54.7  998.8 1002.4   19.6
202608131200   812  266.4    2.1  274.5    3.5  275.0    1.6   30.6  -99.9    0.0    0.0    0.0    0.0   58.1  997.9 1002.5   21.4
202608131200   813   76.5    1.4  206.7    1.9   38.5    2.1   29.1  -99.9    0.0    0.0    0.0    0.0   55.2  993.7 1002.3   19.2
202608131200   814  265.0    2.2  297.0    3.4  263.1    2.0   25.9  -99.9    0.0    0.0    0.0    0.0   71.6  969.9 1003.6   20.4
202608131200   815  232.0    1.2  261.0    1.8  186.6    0.8   29.8  -99.9    0.0    0.0    0.0    0.0   56.0  992.2 1003.6   20.1
202608131200   816    8.0    5.5   16.0    6.4    0.9    4.0   27.4  -99.9    0.0    0.0    2.0    2.0   71.7  997.2 1002.0   21.8
202608131200   817  253.0    1.5  274.0    2.0  255.2    2.0   23.8  -99.9    0.0    0.0    1.5    1.5   90.1  961.0 1003.5   22.1
202608131200   818  221.5    1.3  233.0    1.8  230.4    1.5   27.8  -99.9    0.0    0.0    0.0    0.0   62.0  978.1 1002.2   19.9
202608131200   819  330.9    0.4  344.1    0.7   19.2    1.1   28.3  -99.9    0.0    0.0    0.0    0.0   60.3  980.3 1002.8   19.9
202608131200   820  316.7    1.0  292.7    1.5  206.4    0.6   29.2  -99.9    0.0    0.0    0.0    0.0   62.0  995.8 1004.3   21.2
202608131200   821  316.6    1.3  318.5    1.7  296.0    1.0   28.4  -99.9    0.0    0.0    0.0    0.0   63.4  992.1 1002.3   20.8
202608131200   822   51.3    1.4   16.8    3.3   69.9    1.0   30.2  -99.9    0.0    0.0    0.0    0.0   54.9  994.8 1003.6   20.1
202608131200   823  259.5    0.5  126.1    1.2  297.3    1.4   29.6  -99.9    0.0    0.0    0.0    0.0   62.6  992.6 1001.7   21.7
202608131200   824  325.4    2.6  331.2    3.1   27.0    1.9   28.6  -99.9    0.0    0.0    0.0    0.0   61.7  989.6 1002.4   20.5
202608131200   825  324.2    0.9  351.7    1.9    3.8    2.2   30.6  -99.9    0.0    0.0    0.0    0.0   53.0 1000.6 1003.9   19.9
202608131200   826  201.8    2.3  219.5    3.4  187.5    1.6   30.4  -99.9    0.0    0.0    0.0    0.0   51.2  988.8 1003.3   19.2
202608131200   827  349.6    1.6    0.0    3.1   57.5    1.6   31.8  -99.9    0.0    0.0    0.0    0.0   47.8  995.7 1002.5   19.4
202608131200   828  354.3    1.1   30.8    1.6  356.3    2.0   30.2  -99.9    0.0    0.0    0.0    0.0   51.9 1000.2 1003.0   19.2
202608131200   829  304.3    2.4  329.5    3.7  305.1    3.0   27.2  -99.9    0.0    0.0    0.0    0.0   64.2  994.6 1002.8   19.9
202608131200   830   75.5    0.5  172.2    0.8   68.5    1.4   29.8  -99.9    0.0    0.0    0.0    0.0   59.7  998.3 1003.3   21.1
202608131200   831   53.8    3.0   73.1    3.9   47.9    2.1   21.9  -99.9    0.0    0.0    3.0    3.0   82.0  -99.7  -99.9   18.7
202608131200   832  280.9    2.3  287.8    3.1  285.3    1.6   29.1  -99.9    0.0    0.0    0.0    0.0   67.1  994.4 1001.9   22.4
202608131200   833  218.4    1.1  233.2    2.5  216.1    1.5   28.4  -99.9    0.0    0.0    0.0    0.0   65.2  983.1 1002.5   21.2
202608131200   834  248.5    1.1  233.3    1.8  249.3    1.4   26.9  -99.9    0.0    0.0    0.0    0.0   65.6  970.6 1002.1   19.9
202608131200   835  166.8    0.7  174.6    1.7  167.6    0.5   28.1  -99.9    0.0    0.0    0.0    0.0   65.9  982.5 1003.1   21.1
202608131200   836   54.9    2.8   51.2    3.2  350.7    1.1   26.7  -99.9    0.0    0.0    0.0    0.0   69.1  966.5 1001.5   20.6
202608131200   837   73.7    0.8   73.1    1.3  104.3    0.7   27.2  -99.9    0.0    0.0    0.0    0.0   67.1  982.7 1003.6   20.6
202608131200   838  281.3    2.8  275.3    3.6  286.6    3.5   27.7  -99.9    0.0    0.0    0.0    0.0   56.5  952.7 1002.1   18.3
202608131200   839    8.3    1.3   96.1    2.4   39.3    1.2   28.3  -99.9    0.0    0.0    0.0    0.0   64.0  988.1 1002.5   20.8
202608131200   840   91.3    2.9   97.6    4.6   81.8    2.8   31.5  -99.9    0.0    0.0    0.0    0.0   45.9  993.4 1001.2   18.5
202608131200   841  347.6    1.5   44.1    2.2   20.8    2.2   29.8  -99.9    0.0    0.0    0.0    0.0   56.8  985.8 1001.2   20.3
202608131200   842   85.3    3.5   65.6    4.1   82.2    3.7   27.7  -99.9    0.0    0.0    0.0    0.0   63.3  983.8 1002.8   20.1
202608131200   843  293.2    0.9  296.3    1.6  294.3    0.9   26.0  -99.9    0.5    0.5    1.5    1.5   76.9  978.9 1003.5   21.6
202608131200   844  237.6    2.1  250.5    3.0  255.2    2.5   26.5  -99.9    0.0    0.0    0.5    0.5   77.1 1000.1 1002.6   22.2
202608131200   845  288.7    1.2  242.4    2.2  263.4    1.3   30.2  -99.9    0.0    0.0    0.0    0.0   54.3  999.4 1002.8   20.0
202608131200   846   34.8    2.4   35.6    2.8  327.0    2.5   29.4  -99.9    0.0    0.0    0.0    0.0   51.8  994.6 1003.1   18.5
202608131200   847  104.7    1.3  109.0    1.9  216.2    1.4   30.5  -99.9    0.0    0.0    0.0    0.0   54.8  995.8 1003.6   20.4
202608131200   848   39.8    3.0   13.1    3.9   47.9    2.6   30.4  -99.9    0.0    0.0    0.0    0.0   47.9  990.8 1002.4   18.1
202608131200   849  108.6    0.9   85.4    1.2  173.9    2.3   30.1  -99.9    0.0    0.0    0.0    0.0   48.1  994.3 1003.8   17.9
202608131200   850   39.0    4.8   42.5    6.6    3.5    4.4   28.6  -99.9    0.0    0.0    0.0    0.0   68.6 1002.8 1003.5   22.3
202608131200   851  237.6    0.9  247.0    1.7  178.0    1.6   27.0  -99.9    0.0    0.0    2.0    2.0   71.9  994.9 1003.9   21.5
202608131200   852   65.4    6.9   65.3   11.5   82.7    6.9   26.0  -99.9    0.0    0.0    3.0    3.0   83.3  998.3 1002.9   23.0
202608131200   853  270.3    2.4  261.6    3.0  264.4    2.4   25.8  -99.9    0.0    0.0    0.0    0.0   59.7  940.7 1002.8   17.4
202608131200   854   45.0    3.0   82.0    3.7   55.9    2.6   30.5  -99.9    0.0    0.0    0.0    0.0   52.0  983.9 1002.3   19.5
202608131200   855  106.8    6.2  101.0    7.9  110.0    5.9   30.3  -99.9    0.0    0.0    0.0    0.0   70.2 1002.8 1003.3   24.3
202608131200   856  319.0    0.7   40.0    1.1  343.5    1.1   26.7  -99.9    0.0    0.0    0.0    0.0   55.8  947.1 1003.4   17.2
202608131200   857  129.8    3.9  133.8    5.1  134.2    3.4   31.4  -99.9    0.0    0.0    0.0    0.0   50.1 1001.8 1002.7   19.8
202608131200   858  266.0    3.4  280.0    4.2  267.4    2.8   31.0  -99.9    0.0    0.0    0.0    0.0   58.8  999.8 1003.9   22.0
202608131200   859   45.6    3.4   60.7    4.5   47.9    3.9   26.2  -99.9    0.0    0.0    0.5    0.5   66.2  950.8 1003.0   19.4
202608131200   860  120.3    0.8  134.4    1.5  124.6    1.2   31.0  -99.9    0.0    0.0    0.0    0.0   46.4  996.1 1002.6   18.2
202608131200   861   66.1    6.7   68.2    8.3   74.0    5.2   28.5  -99.9    0.0    0.0    0.0    0.0   66.4 1001.2 1003.6   21.6
202608131200   862   72.6    3.6   70.0    4.9   68.3    3.0   27.2  -99.9    0.0    0.0    0.0    0.0   73.3  980.3 1002.2   22.0
202608131200   863   51.0    3.7  108.0    6.1   52.5    3.2   28.6  -99.9    0.0    0.0    0.5    0.5   67.3  997.1 1003.0   22.0
202608131200   864  302.6    2.4  289.9    4.3  327.9    2.1   30.7  -99.9    0.0    0.0    0.0    0.0   44.3  997.4 1003.5   17.2
202608131200   865   37.1    3.1   44.0    5.9   56.2    3.0   27.3  -99.9    0.0    0.0    0.0    0.0   69.4  977.7 1003.7   21.2
202608131200   867   51.7    0.7   54.3    2.0   46.0    0.8   16.4  -99.9    0.0    0.0    0.0    0.0  100.0  844.8 1004.9   16.4
202608131200   868   78.5    1.4   82.4    1.8   66.2    1.4   17.8  -99.9    0.0    0.0    0.0    0.0   93.7  855.2 1004.2   16.8
202608131200   869  252.0    0.6  244.6    0.9  300.6    0.4   19.5  -99.9    0.0    0.0    0.0    0.0   93.1  870.1 1005.0   18.4
202608131200   870   93.8    1.6  111.1    2.2   65.9    1.4   16.0  -99.9    0.0    0.0    0.5    0.5   99.9  845.2 1004.0   16.0
202608131200   871   23.8    1.8   18.9    2.1   20.2    1.5   16.3  -99.9    0.0    0.0    0.0    0.0   93.7  827.9 1004.4   15.3
202608131200   872  168.2    1.6  166.7    2.1  171.5    1.1   23.5  -99.9    0.0    0.0    0.0    0.0   67.5  909.0 1002.9   17.1
202608131200   874  112.7    1.6  102.2    2.2   58.4    2.4   27.8  -99.9    0.0    0.0    0.0    0.0   61.0  987.0 1005.2   19.6
202608131200   875  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202608131200   876  297.0    1.9  352.0    4.0  301.5    2.5   26.2  -99.9    0.0    0.0    6.0    6.0   78.4  997.8 1004.2   22.1
202608131200   877   71.4    1.5   65.7    2.1   70.6    1.1   27.4  -99.9    0.0    0.0    0.0    0.0   68.9  997.9 1004.6   21.2
202608131200   878   59.7    2.3  296.0    4.5   69.0    2.4   19.3  -99.9    0.0    1.5   16.5   16.5   99.4  913.9 1003.9   19.2
202608131200   881  340.0    3.6  350.0    4.1  341.7    3.5   29.1  -99.9    0.0    0.0    0.0    0.0   58.9 1003.0 1004.2   20.3
202608131200   882  289.3    2.6  296.9    4.0  282.5    2.4   29.2  -99.9    0.0    0.0    0.0    0.0   53.2  989.1 1002.5   18.7
202608131200   883  240.4    1.2  280.3    1.8  221.7    0.7   25.9  -99.9    0.0    0.0    0.0    0.0   81.0  954.8 1002.7   22.4
202608131200   885   83.0    2.0   96.0    5.6   72.9    2.6   26.9  -99.9    0.0    0.0    0.0    0.0   68.2  976.4 1003.6   20.5
202608131200   886   35.0    3.3   46.0    4.4    8.5    2.3   29.5  -99.9    0.0    0.0    0.0    0.0   56.4 1003.7 1004.3   19.9
202608131200   888  303.5    1.6  320.3    2.8  308.2    2.0   27.9  -99.9    0.0    0.0    0.0    0.0   68.7  992.3 1003.1   21.6
202608131200   889   50.2    2.5   37.9    4.6   49.6    2.7   31.0  -99.9    0.0    0.0    0.0    0.0   57.6 1002.2 1004.0   21.7
202608131200   890   55.9    3.4   51.9    4.2   53.6    2.9   27.5  -99.9    0.0    0.0    0.0    0.0   81.8  972.0 1002.5   24.1
202608131200   892   92.3    3.7   78.8    4.5   93.2    3.2   28.4  -99.9    0.0    0.0    0.0    0.0   73.7  991.9 1003.3   23.3
202608131200   893   65.9    3.7   65.9    5.1   62.9    4.6   27.8  -99.9    0.0    0.0    1.0    1.0   73.3 1002.8 1003.4   22.6
202608131200   898   61.9    1.9   62.0    2.9   43.5    1.9   31.8  -99.9    0.0    0.0    0.0    0.0   56.5 1003.4 1003.6   22.1
202608131200   899  228.1    0.8  213.4    1.0  156.6    0.8   30.7  -99.9    0.0    0.0    0.0    0.0   47.4  998.8 1002.5   18.2
202608131200   900   29.9    2.5   31.6    3.8   48.8    3.2   28.4  -99.9    0.0    0.0    0.0    0.0   60.2  988.8 1001.9   20.0
202608131200   901   60.6    4.0   45.1    6.1   60.5    3.4   28.1  -99.9    0.0    0.0    0.0    0.0   70.5  994.6 1002.2   22.2
202608131200   902  112.8    1.3  103.8    1.8   75.4    1.4   29.5  -99.9    0.0    0.0    0.0    0.0   50.2  986.1 1001.3   18.1
202608131200   903  245.6    1.3  254.9    2.2  259.5    1.6   32.4  -99.9    0.0    0.0    0.0    0.0   47.2  999.8 1001.4   19.7
202608131200   904  208.9    3.8  213.1    5.1  200.6    3.6   29.9  -99.9    0.0    0.0    0.0    0.0   58.5 1002.5 1002.6   20.9
202608131200   905   95.7    4.1  102.5    6.1   97.3    3.1   31.4  -99.9    0.0    0.0    0.0    0.0   49.8  993.5 1002.7   19.7
202608131200   906   36.2    1.2   38.6    2.0   62.9    1.4   31.7  -99.9    0.0    0.0    0.0    0.0   44.1  993.1 1003.0   18.0
202608131200   907  233.8    1.8  235.2    2.4  193.1    1.9   30.2  -99.9    0.0    0.0    0.0    0.0   45.8  999.0 1002.3   17.2
202608131200   908  216.2    3.9  209.8    5.0  197.4    3.5   30.5  -99.9    0.0    0.0    0.0    0.0   49.6 1001.7 1003.0   18.8
202608131200   909   73.0    0.7   47.7    1.3   61.5    0.9   28.5  -99.9    0.0    0.0    0.0    0.0   64.5  992.0 1004.3   21.2
202608131200   910  105.2    3.5  114.4    5.1  109.0    3.0   31.1  -99.9    0.0    0.0    0.0    0.0   67.7  985.8 1001.1   24.4
202608131200   911  103.1    4.5   98.7    4.9   97.8    5.0   28.8  -99.9    0.0    0.0    0.0    0.0   71.7  995.5 1003.2   23.2
202608131200   912  316.6    1.2  320.0    1.6  281.8    2.2   30.2  -99.9    0.0    0.0    0.0    0.0   55.3  987.8 1003.3   20.3
202608131200   913  174.4    2.5  156.3    3.6  143.6    2.8   29.6  -99.9    0.0    0.0    0.0    0.0   53.3  999.7 1001.9   19.1
202608131200   914  326.9    0.3  332.1    0.5  166.0    0.8   26.6  -99.9    0.0    0.0    0.0    0.0   59.7  964.2 1003.3   18.1
202608131200   915   98.4    1.7  100.0    2.7  102.8    1.5   32.9  -99.9    0.0    0.0    0.0    0.0   53.4  991.5 1000.9   22.2
202608131200   916  235.0    2.4  247.6    4.3  266.2    2.3   31.7  -99.9    0.0    0.0    0.0    0.0   47.0  995.5 1001.6   19.0
202608131200   917  246.4    2.1  246.1    2.9  242.8    2.3   31.2  -99.9    0.0    0.0    0.0    0.0   42.0 1000.4 1003.3   16.8
202608131200   918  154.0    2.6  139.1    3.1  124.1    2.2   30.7  -99.9    0.0    0.0    0.0    0.0   56.4 1002.3 1003.1   21.0
202608131200   919   27.0    3.2   45.0    4.7   19.1    2.2   30.8  -99.9    0.0    0.0    0.0    0.0   52.9 1000.6 1003.9   20.1
202608131200   920  341.7    1.1  331.1    1.5  357.2    1.5   29.9  -99.9    0.0    0.0    0.0    0.0   58.5 1001.9 1002.8   20.9
202608131200   921  142.0    3.6  146.2    4.0  140.4    3.1   29.9  -99.9    0.0    0.0    0.0    0.0   63.8  993.9 1002.3   22.3
202608131200   922  151.1    2.0  197.0    2.8  150.7    1.8   29.5  -99.9    0.0    0.0    0.0    0.0   51.5  986.9 1002.2   18.5
202608131200   923   68.9    2.7   82.9    4.0  120.3    1.8   27.2  -99.9    0.0    0.0    0.0    0.0   80.4  996.0 1003.4   23.5
202608131200   924   45.0    6.4   53.0    7.5   45.1    6.5   26.7  -99.9    0.0    0.0    0.0    0.0   82.0 1000.7 1003.2   23.4
202608131200   925  279.7    1.4  307.5    2.2  289.8    1.2   31.5  -99.9    0.0    0.0    0.0    0.0   53.6  999.4 1000.4   21.0
202608131200   926  197.3    3.3  192.1    4.1  191.5    3.3   30.5  -99.9    0.0    0.0    0.0    0.0   59.3 1001.6 1003.1   21.7
202608131200   927   14.9    3.3   13.6    3.9  343.3    2.1   31.3  -99.9    0.0    0.0    0.0    0.0   52.8  988.2 1002.2   20.5
202608131200   929  311.1    0.3  307.4    0.5  328.1    1.0   29.1  -99.9    0.0    0.0    0.0    0.0   54.3  988.4 1002.8   18.9
202608131200   930  251.7    1.6  250.0    2.8  257.9    2.8   30.7  -99.9    0.0    0.0    0.0    0.0   59.2 1002.0 1002.4   21.8
202608131200   931  201.6    2.0  190.8    2.7  294.9    1.8   29.1  -99.9    0.0    0.0    0.0    0.0   63.2  994.7 1002.9   21.4
202608131200   932  148.4    0.8  261.7    1.3  145.4    1.1   31.8  -99.9    0.0    0.0    0.0    0.0   39.0 1003.0 1003.5   16.2
202608131200   933  107.1    1.3  107.4    1.6   93.9    1.5   31.1  -99.9    0.0    0.0    0.0    0.0   46.7  999.8 1003.4   18.4
202608131200   934  189.8    2.9  185.8    3.8  183.7    1.5   30.6  -99.9    0.0    0.0    0.0    0.0   54.7  992.9 1002.1   20.5
202608131200   935  219.0    1.9  191.7    2.4  147.6    1.4   31.4  -99.9    0.0    0.0    0.0    0.0   46.3 1000.6 1003.2   18.5
202608131200   936   85.7    2.1   94.6    2.7   81.4    1.6   30.2  -99.9    0.0    0.0    0.0    0.0   67.0  996.0 1002.8   23.4
202608131200   937   55.4    4.3   57.6    6.0   86.1    3.5   27.9  -99.9    0.0    0.0    0.0    0.0   74.7  992.4 1001.6   23.0
202608131200   938  185.2    1.2  111.1    2.8  146.9    2.9   29.2  -99.9    0.0    0.0    0.0    0.0   59.5  990.7 1003.4   20.5
202608131200   939  174.8    2.4  177.5    3.7  133.0    2.3   31.7  -99.9    0.0    0.0    0.0    0.0   60.2  997.0 1002.5   23.0
202608131200   940   93.2    1.3   54.1    2.3  172.9    1.9   29.7  -99.9    0.0    0.0    0.0    0.0   53.7  994.2 1002.0   19.3
202608131200   941   81.2    1.2  152.3    2.4   65.0    1.9   33.3  -99.9    0.0    0.0    0.0    0.0   44.6 1002.3 1003.1   19.6
